,elbo,time_steps
63,-106534.86640625,1.751221070946282
64,-107284.61875,1.7790182308025724
65,-106595.28359375,1.8068153906588627
66,-105816.409375,1.8346125505151527
67,-107017.3671875,1.862409710371443
68,-106429.56953125,1.890206870227733
69,-107550.8140625,1.9180040300840233
70,-106650.04375,1.9458011899403136
71,-107049.19609375,1.9735983497966036
72,-107451.8984375,2.0013955096528937
73,-106571.0484375,2.029192669509184
74,-106263.9578125,2.0569898293654743
75,-106547.45078125,2.0847869892217643
76,-106633.54765625,2.112584149078055
77,-106907.34609375,2.140381308934345
78,-106180.37265625,2.168178468790635
79,-106806.2078125,2.1959756286469254
80,-106839.12578125,2.2237727885032155
81,-106212.77578125,2.2515699483595055
82,-106428.02265625,2.279367108215796
83,-106301.21484375,2.307164268072086
84,-105786.59375,2.334961427928376
85,-106386.7734375,2.3627585877846666
86,-105932.53828125,2.3905557476409567
87,-105558.909375,2.4183529074972467
88,-105937.6890625,2.4461500673535372
89,-105625.54609375,2.4739472272098273
90,-105899.4984375,2.5017443870661173
91,-106038.97109375,2.5295415469224074
92,-106145.3546875,2.557338706778698
93,-104988.96015625,2.585135866634988
94,-105539.9234375,2.612933026491278
95,-106117.515625,2.6407301863475685
96,-105706.9765625,2.6685273462038586
97,-105563.84765625,2.6963245060601486
98,-105279.31328125,2.724121665916439
99,-105065.765625,2.751918825772729
100,-105297.2859375,2.7797159856290192
101,-104712.79453125,2.8075131454853097
102,-105140.5609375,2.8353103053416
103,-105547.675,2.86310746519789
104,-104721.075,2.89090462505418
105,-104893.32421875,2.9187017849104704
106,-104866.48984375,2.9464989447667604
107,-104926.69453125,2.9742961046230505
108,-104938.3140625,3.002093264479341
109,-104726.31796875,3.029890424335631
110,-105017.45234375,3.057687584191921
111,-105041.678125,3.0854847440482116
112,-104151.79296875,3.1132819039045017
113,-104428.23828125,3.1410790637607917
114,-104083.7140625,3.168876223617082
115,-104652.4953125,3.1966733834733723
116,-104020.4390625,3.2244705433296623
117,-104451.7234375,3.252267703185953
118,-104105.36875,3.280064863042243
119,-104253.69140625,3.307862022898533
120,-103843.90859375,3.3356591827548234
121,-103159.9609375,3.3634563426111135
122,-103191.6796875,3.3912535024674035
123,-103665.97734375,3.4190506623236936
124,-103747.60234375,3.446847822179984
125,-103176.9328125,3.474644982036274
126,-103800.12421875,3.502442141892564
127,-103099.890625,3.5302393017488547
128,-103694.4640625,3.5580364616051448
129,-103845.75078125,3.585833621461435
130,-103247.26875,3.6136307813177253
131,-103474.92734375,3.6414279411740154
132,-103764.8375,3.6692251010303054
133,-102887.0515625,3.697022260886596
134,-102985.8984375,3.724819420742886
135,-102938.678125,3.752616580599176
136,-103041.04296875,3.780413740455466
137,-103093.19609375,3.8082109003117566
138,-103079.0828125,3.8360080601680466
139,-102464.7421875,3.8638052200243367
140,-102794.5890625,3.891602379880627
141,-103066.74375,3.9193995397369172
142,-102063.88203125,3.9471966995932073
143,-101678.91640625,3.974993859449498
144,-102726.93828125,4.002791019305787
145,-102563.49140625,4.030588179162078
146,-102147.24296875,4.058385339018368
147,-101414.22734375,4.086182498874658
148,-102219.76953125,4.1139796587309485
149,-101867.62578125,4.141776818587239
150,-102087.65546875,4.169573978443529
151,-101602.26171875,4.197371138299819
152,-101997.8890625,4.22516829815611
153,-101529.8484375,4.252965458012399
154,-101425.32578125,4.28076261786869
155,-101630.18515625,4.30855977772498
156,-101802.55390625,4.33635693758127
157,-101065.8171875,4.36415409743756
158,-101646.5375,4.391951257293851
159,-101548.321875,4.41974841715014
160,-101678.63671875,4.447545577006431
161,-101841.0484375,4.475342736862721
162,-101277.5,4.503139896719011
163,-101543.359375,4.5309370565753015
164,-101124.91640625,4.558734216431592
165,-101212.38515625,4.586531376287882
166,-100401.0921875,4.614328536144172
167,-101358.284375,4.642125696000463
168,-96970.88125,4.669922855856752
169,-98196.04375,4.697720015713043
170,-100971.00703125,4.725517175569333
171,-97828.87734375,4.753314335425623
172,-97535.62734375,4.781111495281913
173,-100553.60234375,4.808908655138204
174,-97126.71015625,4.8367058149944935
175,-100079.1234375,4.864502974850784
176,-100591.05625,4.8923001347070745
177,-100563.52109375,4.920097294563364
178,-100674.32734375,4.947894454419655
179,-100107.80859375,4.975691614275944
180,-95899.434375,5.003488774132235
181,-96259.55546875,5.031285933988525
182,-96412.98671875,5.059083093844815
183,-93132.1953125,5.086880253701105
184,-94994.10859375,5.114677413557396
185,-99616.59375,5.142474573413685
186,-95819.63046875,5.170271733269976
187,-99204.97109375,5.198068893126266
188,-97179.06875,5.225866052982556
189,-92219.94921875,5.2536632128388465
190,-90828.80390625,5.281460372695137
191,-94102.49609375,5.309257532551427
192,-91861.0609375,5.337054692407717
193,-89671.17421875,5.364851852264008
194,-91977.02890625,5.392649012120297
195,-92937.52890625,5.420446171976588
196,-91927.146875,5.448243331832878
197,-96206.0953125,5.476040491689168
198,-93208.61328125,5.503837651545458
199,-92789.49765625,5.531634811401749
200,-83605.6734375,5.5594319712580385
201,-83272.73515625,5.587229131114329
202,-92388.30859375,5.6150262909706194
203,-91378.6203125,5.642823450826909
204,-92612.559375,5.6706206106832
205,-87273.53359375,5.69841777053949
206,-88272.3234375,5.72621493039578
207,-88448.40234375,5.75401209025207
208,-84088.47578125,5.78180925010836
209,-89838.896875,5.80960640996465
210,-87216.86484375,5.837403569820941
211,-82954.68984375,5.86520072967723
212,-85993.88828125,5.892997889533521
213,-83352.35859375,5.920795049389811
214,-90494.75625,5.948592209246101
215,-92561.36796875,5.9763893691023915
216,-93234.20390625,6.004186528958682
217,-79083.8171875,6.031983688814972
218,-89632.159375,6.059780848671262
219,-89990.4484375,6.087578008527553
220,-81129.471875,6.115375168383842
221,-89468.48671875,6.143172328240133
222,-81301.3109375,6.170969488096423
223,-80707.51953125,6.198766647952713
224,-71175.0203125,6.226563807809003
225,-69881.76640625,6.254360967665294
226,-83901.448828125,6.282158127521583
227,-86534.04296875,6.309955287377874
228,-84011.03828125,6.337752447234164
229,-80963.38984375,6.365549607090454
230,-87888.896875,6.3933467669467445
231,-80015.34140625,6.421143926803035
232,-93199.11875,6.448941086659325
233,-90660.853125,6.476738246515615
234,-81417.90390625,6.504535406371906
235,-77950.76953125,6.532332566228195
236,-71463.74765625,6.560129726084486
237,-69099.35234375,6.587926885940776
238,-64698.29765625,6.615724045797066
239,-75386.81328125,6.643521205653356
240,-81310.27890625,6.671318365509647
241,-65658.60390625,6.6991155253659365
242,-80468.63984375,6.726912685222227
243,-87603.50546875,6.754709845078517
244,-76760.54140625,6.782507004934807
245,-69879.61015625,6.810304164791098
246,-80324.07265625,6.838101324647387
247,-63516.72265625,6.865898484503678
248,-78515.490625,6.893695644359968
249,-72812.88359375,6.921492804216258
250,-71868.00390625,6.949289964072548
251,-72971.10078125,6.977087123928839
252,-64228.96796875,7.004884283785128
253,-74362.5375,7.032681443641419
254,-74789.183203125,7.060478603497709
255,-61595.90078125,7.088275763353999
256,-73342.29765625,7.1160729232102895
257,-74104.82109375,7.14387008306658
258,-67998.83515625,7.17166724292287
259,-56930.1390625,7.19946440277916
260,-65039.81953125,7.227261562635451
261,-78793.631640625,7.25505872249174
262,-79754.541796875,7.282855882348031
263,-62526.2375,7.310653042204321
264,-69726.9625,7.338450202060611
265,-74756.4765625,7.366247361916901
266,-79694.93203125,7.394044521773192
267,-75733.33984375,7.421841681629481
268,-71017.0625,7.449638841485772
269,-57202.399609375,7.477436001342062
270,-60038.71640625,7.505233161198352
271,-61797.683203125,7.5330303210546425
272,-64105.07578125,7.560827480910932
273,-59698.420703125,7.588624640767223
274,-65011.503125,7.616421800623513
275,-57472.7015625,7.644218960479803
276,-75345.76328125,7.672016120336093
277,-57590.350390625,7.699813280192384
278,-57994.07578125,7.727610440048673
279,-74132.896484375,7.755407599904964
280,-67990.06171875,7.783204759761254
281,-55326.3796875,7.811001919617544
282,-61957.351953125,7.8387990794738345
283,-61073.87109375,7.866596239330125
284,-56844.46953125,7.894393399186415
285,-51204.93359375,7.922190559042705
286,-70634.4125,7.949987718898996
287,-60799.145703125,7.977784878755285
288,-67275.1984375,8.005582038611575
289,-66294.253125,8.033379198467866
290,-52072.586328125,8.061176358324156
291,-56269.25,8.088973518180445
292,-62741.5875,8.116770678036737
293,-51690.483203125,8.144567837893026
294,-55465.3859375,8.172364997749316
295,-42825.639453125,8.200162157605607
296,-67543.06796875,8.227959317461897
297,-59161.6015625,8.255756477318187
298,-50363.662109375,8.283553637174478
299,-57986.785546875,8.311350797030768
300,-54339.287109375,8.339147956887057
301,-60964.29140625,8.366945116743349
302,-62091.59921875,8.394742276599638
303,-63987.4921875,8.422539436455928
304,-53028.525390625,8.45033659631222
305,-54965.50625,8.478133756168509
306,-43591.344921875,8.505930916024798
307,-65859.28671875,8.53372807588109
308,-55329.736328125,8.56152523573738
309,-55326.6890625,8.589322395593669
310,-58774.7171875,8.61711955544996
311,-65677.7515625,8.64491671530625
312,-62806.64765625,8.67271387516254
313,-57272.601953125,8.700511035018831
314,-68071.21484375,8.72830819487512
315,-61670.98671875,8.75610535473141
316,-54646.9890625,8.783902514587702
317,-51667.302734375,8.811699674443991
318,-54079.3203125,8.83949683430028
319,-53827.266796875,8.867293994156572
320,-49343.97578125,8.895091154012862
321,-46279.120703125,8.922888313869151
322,-48570.88203125,8.950685473725443
323,-53276.41328125,8.978482633581732
324,-58399.06484375,9.006279793438022
325,-39576.199609375,9.034076953294313
326,-54949.316796875,9.061874113150603
327,-66004.88359375,9.089671273006893
328,-57840.1609375,9.117468432863184
329,-63431.9234375,9.145265592719474
330,-49960.537890625,9.173062752575763
331,-47679.862890625,9.200859912432055
332,-48936.0125,9.228657072288344
333,-53964.38828125,9.256454232144634
334,-48711.249609375,9.284251392000925
335,-56698.753515625,9.312048551857215
336,-48927.32109375,9.339845711713505
337,-43877.716015625,9.367642871569796
338,-46454.64453125,9.395440031426086
339,-48654.435546875,9.423237191282375
340,-48835.326953125,9.451034351138667
341,-52691.1171875,9.478831510994956
342,-51100.596484375,9.506628670851246
343,-44949.146484375,9.534425830707537
344,-36987.09140625,9.562222990563827
345,-65715.03984375,9.590020150420116
346,-57562.8890625,9.617817310276408
347,-54895.2671875,9.645614470132697
348,-37051.993359375,9.673411629988987
349,-53455.549609375,9.701208789845278
350,-47545.1,9.729005949701568
351,-45229.871875,9.756803109557858
352,-47396.912109375,9.784600269414149
353,-51685.4224609375,9.812397429270439
354,-57481.713671875,9.840194589126728
355,-37310.1140625,9.867991748983018
356,-50737.9533203125,9.89578890883931
357,-46239.770703125,9.923586068695599
358,-47396.860546875,9.951383228551888
359,-37830.7875,9.97918038840818
360,-38380.459375,10.00697754826447
361,-42902.03984375,10.034774708120759
362,-56058.45703125,10.06257186797705
363,-47862.26171875,10.09036902783334
364,-51294.965625,10.11816618768963
365,-48765.070703125,10.145963347545921
366,-42742.95703125,10.17376050740221
367,-46198.57138671875,10.2015576672585
368,-53358.6546875,10.229354827114792
369,-48571.261328125,10.257151986971081
370,-44815.361328125,10.28494914682737
371,-41037.2068359375,10.312746306683662
372,-48373.8734375,10.340543466539952
373,-49597.251953125,10.368340626396241
374,-40260.2361328125,10.396137786252533
375,-41129.281640625,10.423934946108822
376,-39985.501171875,10.451732105965112
377,-56753.308984375,10.479529265821403
378,-38459.3177734375,10.507326425677693
379,-48500.0361328125,10.535123585533983
380,-44860.751171875,10.562920745390274
381,-48125.002734375,10.590717905246564
382,-36681.251171875,10.618515065102853
383,-53278.34921875,10.646312224959145
384,-36114.5478515625,10.674109384815434
385,-51389.20234375,10.701906544671724
386,-38093.788671875,10.729703704528015
387,-50149.596484375,10.757500864384305
388,-43312.86640625,10.785298024240594
389,-56042.7775390625,10.813095184096886
390,-35587.2921875,10.840892343953175
391,-47974.6107421875,10.868689503809465
392,-32878.786328125,10.896486663665756
393,-45331.4,10.924283823522046
394,-39111.6818359375,10.952080983378336
395,-44308.7615234375,10.979878143234627
396,-58567.5203125,11.007675303090917
397,-39235.34765625,11.035472462947206
398,-32334.7515625,11.063269622803498
399,-38129.90078125,11.091066782659787
400,-37635.147265625,11.118863942516077
401,-34895.31845703125,11.146661102372368
402,-43015.92138671875,11.174458262228658
403,-41826.21875,11.202255422084948
404,-35070.553515625,11.230052581941239
405,-41111.883984375,11.257849741797529
406,-38395.3447265625,11.285646901653818
407,-37243.9787109375,11.31344406151011
408,-45035.1765625,11.3412412213664
409,-28265.8796875,11.369038381222689
410,-39941.849609375,11.39683554107898
411,-45423.10859375,11.42463270093527
412,-32438.49765625,11.45242986079156
413,-32745.89208984375,11.48022702064785
414,-36535.565625,11.50802418050414
415,-44560.367578125,11.53582134036043
416,-42855.512109375,11.56361850021672
417,-30356.4908203125,11.591415660073011
418,-32516.358984375,11.6192128199293
419,-48011.12890625,11.64700997978559
420,-50891.812890625,11.674807139641882
421,-27439.558203125,11.702604299498171
422,-49430.2912109375,11.73040145935446
423,-45015.003125,11.758198619210752
424,-35075.13818359375,11.785995779067042
425,-38032.71953125,11.813792938923331
426,-50114.716015625,11.841590098779623
427,-34289.587890625,11.869387258635912
428,-29743.155078125,11.897184418492202
429,-46697.962890625,11.924981578348493
430,-32049.1896484375,11.952778738204783
431,-47053.126171875,11.980575898061073
432,-37553.3328125,12.008373057917364
433,-32650.937109375,12.036170217773654
434,-40366.11875,12.063967377629943
435,-40537.023046875,12.091764537486235
436,-37172.09345703125,12.119561697342524
437,-41985.8958984375,12.147358857198814
438,-37955.59375,12.175156017055105
439,-33409.038671875,12.202953176911395
440,-37184.873046875,12.230750336767684
441,-36280.313671875,12.258547496623976
442,-41152.70390625,12.286344656480265
443,-32222.7505859375,12.314141816336555
444,-25372.81083984375,12.341938976192846
445,-40222.7095703125,12.369736136049136
446,-46541.535546875,12.397533295905426
447,-39229.4484375,12.425330455761717
448,-39164.13115234375,12.453127615618007
449,-36175.8884765625,12.480924775474296
450,-45402.36787109375,12.508721935330588
451,-25882.5345703125,12.536519095186877
452,-40389.2421875,12.564316255043167
453,-36093.063671875,12.592113414899458
454,-51177.2697265625,12.619910574755748
455,-40747.3130859375,12.647707734612037
456,-35140.49365234375,12.675504894468329
457,-50469.468359375,12.703302054324618
458,-52551.7244140625,12.731099214180908
459,-36123.737890625,12.7588963740372
460,-33028.617578125,12.786693533893489
461,-35704.4361328125,12.814490693749779
462,-28332.05078125,12.84228785360607
463,-32053.288671875,12.87008501346236
464,-41106.73046875,12.89788217331865
465,-28005.17421875,12.92567933317494
466,-43872.129296875,12.95347649303123
467,-34954.48046875,12.98127365288752
468,-47322.308203125,13.009070812743811
469,-38604.99765625,13.0368679726001
470,-35942.320703125,13.06466513245639
471,-34063.8484375,13.092462292312682
472,-42791.8111328125,13.120259452168971
473,-35157.641015625,13.148056612025261
474,-37362.973046875,13.175853771881552
475,-38779.926953125,13.203650931737842
476,-39467.334375,13.231448091594132
477,-31114.209765625,13.259245251450423
478,-32440.2591796875,13.287042411306713
479,-40424.8833984375,13.314839571163002
480,-27078.58330078125,13.342636731019294
481,-30277.49052734375,13.370433890875583
482,-37795.2267578125,13.398231050731873
483,-27879.6423828125,13.426028210588163
484,-40152.18671875,13.453825370444454
485,-32152.7466796875,13.481622530300744
486,-38453.97373046875,13.509419690157033
487,-26192.2544921875,13.537216850013325
488,-39607.588671875,13.565014009869614
489,-33022.6416015625,13.592811169725904
490,-42121.467578125,13.620608329582195
491,-43186.053125,13.648405489438485
492,-35816.801171875,13.676202649294774
493,-23017.4291015625,13.703999809151066
494,-44597.801953125,13.731796969007355
495,-47189.5501953125,13.759594128863645
496,-25376.9998046875,13.787391288719936
497,-35377.9060546875,13.815188448576226
498,-25669.93271484375,13.842985608432516
499,-31484.146484375,13.870782768288807
500,-28543.35546875,13.898579928145097
501,-31825.7548828125,13.926377088001386
502,-34464.427734375,13.954174247857678
503,-29127.76875,13.981971407713967
504,-33865.783984375,14.009768567570257
505,-29900.2369140625,14.037565727426548
506,-39496.766796875,14.065362887282838
507,-35157.7943359375,14.093160047139127
508,-32250.07236328125,14.120957206995419
509,-33571.74375,14.148754366851708
510,-26810.470703125,14.176551526707998
511,-35444.709765625,14.20434868656429
512,-28854.515234375,14.232145846420579
513,-25093.22978515625,14.259943006276869
514,-33926.8623046875,14.28774016613316
515,-35439.170703125,14.31553732598945
516,-29708.5619140625,14.34333448584574
517,-39874.21162109375,14.37113164570203
518,-39168.911328125,14.39892880555832
519,-33241.9412109375,14.42672596541461
520,-32632.1205078125,14.454523125270901
521,-32002.71171875,14.48232028512719
522,-32767.7267578125,14.51011744498348
523,-30048.06357421875,14.537914604839772
524,-33852.4896484375,14.565711764696061
525,-37701.3580078125,14.593508924552351
526,-37983.284375,14.621306084408642
527,-32638.9201171875,14.649103244264932
528,-29174.0421875,14.676900404121222
529,-33779.468359375,14.704697563977513
530,-34819.32841796875,14.732494723833803
531,-22127.26591796875,14.760291883690092
532,-30089.07548828125,14.788089043546384
533,-28493.6669921875,14.815886203402673
534,-35513.8224609375,14.843683363258963
535,-43501.608203125,14.871480523115254
536,-29205.75390625,14.899277682971544
537,-20337.48515625,14.927074842827833
538,-27901.883203125,14.954872002684125
539,-24339.10126953125,14.982669162540414
540,-39417.3353515625,15.010466322396704
541,-25310.0603515625,15.038263482252995
542,-34800.7625,15.066060642109285
543,-33507.6234375,15.093857801965575
544,-29499.711328125,15.121654961821864
545,-36228.91552734375,15.149452121678156
546,-34249.23125,15.177249281534445
547,-28323.297265625,15.205046441390735
548,-32992.51328125,15.232843601247026
549,-22795.43896484375,15.260640761103316
550,-23660.9701171875,15.288437920959606
551,-25317.2548828125,15.316235080815897
552,-27766.02734375,15.344032240672187
553,-32786.89609375,15.371829400528476
554,-32733.06630859375,15.399626560384768
555,-25902.5578125,15.427423720241057
556,-35734.25205078125,15.455220880097347
557,-30802.1896484375,15.483018039953638
558,-26654.27822265625,15.510815199809928
559,-25648.261328125,15.538612359666217
560,-46140.48916015625,15.566409519522509
561,-35715.83359375,15.594206679378798
562,-28906.499609375,15.622003839235088
563,-35572.377734375,15.64980099909138
564,-30742.74501953125,15.677598158947669
565,-22469.80400390625,15.705395318803959
566,-23539.819140625,15.73319247866025
567,-32496.710546875,15.76098963851654
568,-36369.260546875,15.78878679837283
569,-34861.88154296875,15.81658395822912
570,-41354.5408203125,15.84438111808541
571,-31818.2353515625,15.8721782779417
572,-26707.603515625,15.899975437797991
573,-36827.5923828125,15.92777259765428
574,-31491.9072265625,15.95556975751057
575,-31801.5416015625,15.983366917366862
576,-38004.0828125,16.01116407722315
577,-24334.1603515625,16.03896123707944
578,-35099.3787109375,16.066758396935732
579,-40585.2119140625,16.09455555679202
580,-33454.99345703125,16.12235271664831
581,-18196.80556640625,16.150149876504603
582,-30720.98515625,16.17794703636089
583,-35310.866796875,16.205744196217182
584,-22058.1083984375,16.233541356073474
585,-24204.203125,16.26133851592976
586,-29094.708984375,16.289135675786053
587,-31474.92001953125,16.316932835642344
588,-24313.65078125,16.344729995498632
589,-26845.4154296875,16.372527155354923
590,-21273.38310546875,16.400324315211215
591,-26583.28232421875,16.428121475067503
592,-30187.76923828125,16.455918634923794
593,-25244.83076171875,16.483715794780085
594,-33312.938671875,16.511512954636373
595,-31865.91376953125,16.539310114492665
596,-31243.034765625,16.567107274348956
597,-41349.9443359375,16.594904434205244
598,-39066.80556640625,16.622701594061535
599,-27571.02431640625,16.650498753917827
600,-22654.52431640625,16.678295913774114
601,-28732.57666015625,16.706093073630406
602,-30030.09697265625,16.733890233486697
603,-29802.9994140625,16.761687393342985
604,-29155.79716796875,16.789484553199276
605,-27164.56494140625,16.817281713055568
606,-41672.3216796875,16.845078872911856
607,-26646.47646484375,16.872876032768147
608,-24670.767578125,16.90067319262444
609,-32251.73076171875,16.928470352480726
610,-32220.9515625,16.956267512337018
611,-24911.8228515625,16.98406467219331
612,-29421.0759765625,17.011861832049597
613,-36176.35625,17.03965899190589
614,-29079.803515625,17.06745615176218
615,-28662.006640625,17.095253311618468
616,-35532.580859375,17.12305047147476
617,-26420.5904296875,17.15084763133105
618,-35476.866015625,17.178644791187338
619,-31824.01494140625,17.20644195104363
620,-32962.71953125,17.23423911089992
621,-38256.5171875,17.26203627075621
622,-21938.49150390625,17.2898334306125
623,-36761.0904296875,17.31763059046879
624,-22436.591796875,17.34542775032508
625,-32422.7501953125,17.37322491018137
626,-25345.60361328125,17.401022070037662
627,-29540.3908203125,17.42881922989395
628,-28390.8419921875,17.45661638975024
629,-30588.467578125,17.484413549606533
630,-29919.59599609375,17.51221070946282
631,-37691.2390625,17.540007869319112
632,-33789.2814453125,17.567805029175403
633,-26557.20634765625,17.59560218903169
634,-39723.1724609375,17.623399348887983
635,-31051.2671875,17.651196508744274
636,-24620.59072265625,17.67899366860056
637,-37699.790234375,17.706790828456853
638,-20673.38134765625,17.734587988313145
639,-29860.731640625,17.762385148169432
640,-25901.4158203125,17.790182308025724
641,-29488.3146484375,17.817979467882015
642,-24522.6435546875,17.845776627738303
643,-42538.763671875,17.873573787594594
644,-39554.5859375,17.901370947450886
645,-25778.350390625,17.929168107307174
646,-29505.893359375,17.956965267163465
647,-30273.594140625,17.984762427019756
648,-19484.41669921875,18.012559586876044
649,-20975.10146484375,18.040356746732336
650,-29361.7931640625,18.068153906588627
651,-31751.448046875,18.095951066444915
652,-26296.5291015625,18.123748226301206
653,-28057.8970703125,18.151545386157498
654,-37849.4306640625,18.179342546013785
655,-27798.06318359375,18.207139705870077
656,-37984.0216796875,18.234936865726368
657,-24170.1115234375,18.262734025582656
658,-21903.61640625,18.290531185438947
659,-30008.50146484375,18.31832834529524
660,-33597.662890625,18.346125505151527
661,-24863.95048828125,18.373922665007818
662,-34815.2421875,18.40171982486411
663,-22540.2958984375,18.429516984720397
664,-29160.01357421875,18.45731414457669
665,-30636.38203125,18.48511130443298
666,-27666.2486328125,18.512908464289268
667,-32736.3884765625,18.54070562414556
668,-27478.8056640625,18.56850278400185
669,-41037.62734375,18.59629994385814
670,-32810.542578125,18.62409710371443
671,-29537.4830078125,18.65189426357072
672,-29846.1197265625,18.67969142342701
673,-33295.6046875,18.7074885832833
674,-22992.90947265625,18.735285743139592
675,-34510.6615234375,18.76308290299588
676,-35593.0353515625,18.79088006285217
677,-37799.488671875,18.818677222708462
678,-24281.691015625,18.84647438256475
679,-22404.59404296875,18.87427154242104
680,-34126.2560546875,18.902068702277333
681,-34659.3591796875,18.92986586213362
682,-31096.98359375,18.957663021989912
683,-21148.3232421875,18.985460181846204
684,-37150.38466796875,19.01325734170249
685,-30201.281640625,19.041054501558783
686,-26884.59365234375,19.068851661415074
687,-28117.66162109375,19.096648821271362
688,-35264.68798828125,19.124445981127653
689,-34628.271484375,19.152243140983945
690,-32693.2728515625,19.180040300840233
691,-18808.49501953125,19.207837460696524
692,-25468.65478515625,19.235634620552815
693,-25412.3462890625,19.263431780409103
694,-23093.16416015625,19.291228940265395
695,-39363.5484375,19.319026100121686
696,-24159.3111328125,19.346823259977974
697,-20698.30556640625,19.374620419834265
698,-39021.3296875,19.402417579690557
699,-33318.413671875,19.430214739546845
700,-25396.02548828125,19.458011899403136
701,-22909.57021484375,19.485809059259427
702,-35703.0396484375,19.513606219115715
703,-22515.4642578125,19.541403378972007
704,-31387.987890625,19.569200538828298
705,-29049.1416015625,19.596997698684586
706,-37349.38076171875,19.624794858540877
707,-26424.72421875,19.652592018397165
708,-26470.8193359375,19.680389178253456
709,-23321.6388671875,19.708186338109748
710,-31777.36318359375,19.735983497966036
711,-31845.79990234375,19.763780657822327
712,-18692.883984375,19.79157781767862
713,-25140.2154296875,19.819374977534906
714,-26437.9701171875,19.847172137391198
715,-28906.3,19.87496929724749
716,-19449.91376953125,19.902766457103777
717,-25546.165234375,19.930563616960068
718,-24024.428515625,19.95836077681636
719,-26066.7607421875,19.986157936672647
720,-23814.7900390625,20.01395509652894
721,-27204.4951171875,20.04175225638523
722,-32253.751171875,20.069549416241518
723,-19926.79365234375,20.09734657609781
724,-43457.68828125,20.1251437359541
725,-26685.1455078125,20.15294089581039
726,-25039.9703125,20.18073805566668
727,-23049.83349609375,20.20853521552297
728,-30483.285546875,20.23633237537926
729,-31824.955078125,20.26412953523555
730,-29876.5763671875,20.291926695091842
731,-19623.60205078125,20.31972385494813
732,-31225.27255859375,20.34752101480442
733,-27792.44765625,20.375318174660713
734,-25730.42861328125,20.403115334517
735,-28860.8921875,20.430912494373292
736,-28079.605078125,20.458709654229583
737,-30497.777734375,20.48650681408587
738,-30836.43388671875,20.514303973942162
739,-30164.329296875,20.542101133798454
740,-27144.7978515625,20.56989829365474
741,-30895.915234375,20.597695453511033
742,-30321.25517578125,20.625492613367324
743,-32299.237109375,20.653289773223612
744,-34248.70234375,20.681086933079904
745,-25106.81943359375,20.708884092936195
746,-21120.7771484375,20.736681252792483
747,-41309.9091796875,20.764478412648774
748,-21155.3552734375,20.792275572505066
749,-24059.02685546875,20.820072732361353
750,-22862.5021484375,20.847869892217645
751,-23388.29794921875,20.875667052073936
752,-17884.82734375,20.903464211930224
753,-23671.5568359375,20.931261371786515
754,-38876.435546875,20.959058531642807
755,-30016.477734375,20.986855691499095
756,-36991.0107421875,21.014652851355386
757,-33778.46240234375,21.042450011211677
758,-20482.105859375,21.070247171067965
759,-19775.31826171875,21.098044330924257
760,-32501.08203125,21.125841490780548
761,-28120.66162109375,21.153638650636836
762,-25303.502734375,21.181435810493127
763,-27873.505859375,21.20923297034942
